"year","date_yyyy.mm.dd","survey","team","species","sex","activity_type","km_marker","beach_zone","gpse","gpsn","gps_accuracy_m","nest_id","egg_chamber_triangulated","direction_nesting","north_m","centre_m","south_m","htl_m","triangulated_by","activity_comments","record_type","encounter_activity","encounter_time_hh.mm.ss","turtle_id","right_tag","left_tag","removed_right_tag","removed_left_tag","right_oth_y_n","right_otn_y_n","left_oth_y_n","left_otn_y_n","right_tagger","left_tagger","tagging_comments","ccl_min1_cm","ccl_min2_cm","ccl_min3_cm","ccl_min_avg_cm","ccl_min_measured_by","ccw_max1_cm","ccw_max2_cm","ccw_max3_cm","ccw_max_avg_cm","ccw_max_measured_by","x1","x2","x3","x4","x5","x6","x7","x8","caudal_projection_complete","fibropapillomas","body_check_comments","number_yolked_eggs","number_yolkless_eggs","number_total_eggs","eggs_counted_by","egg_depth_cm","nest_depth_cm","relocated_km_marker","relocated_beach_zone","relocated_north_m","relocated_centre_m","relocated_south_m","relocated_htl_m","relocated_chamber_depth_cm","relocated_chamber_width_cm","relocated_gpse","relocated_gpsn","relocated_comments","data_comments","julian_time"
2006,"2006-08-04","AM",NA,"CM","F","NST",24,NA,NA,NA,0,"NTRI06161",FALSE,NA,NA,NA,NA,NA,NA,"20m bf 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13364
2006,"2006-08-04","AM",NA,"CM","F","HLF",23,NA,NA,NA,0,NA,FALSE,NA,NA,NA,NA,NA,NA,"152m bf 2 7/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13364
2006,"2006-08-04","AM",NA,"CM","F","HLF",10,NA,NA,NA,0,NA,FALSE,NA,NA,NA,NA,NA,NA,"190m bf 1 2/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13364
2006,"2006-08-04","AM",NA,"CM","F","NST",10,NA,NA,NA,0,"NTRI06162",FALSE,NA,NA,NA,NA,NA,NA,"20m bf 1 2/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13364
2006,"2006-08-04","AM",NA,"CM","F","NST",5,NA,NA,NA,0,"NTRI06163",FALSE,NA,NA,NA,NA,NA,NA,"23m bf 5/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13364
2006,"2006-08-04","AM",NA,"CM","F","NST",6,NA,NA,NA,0,"NTRI06164",FALSE,NA,NA,NA,NA,NA,NA,"78m bf 6/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13364
2006,"2006-08-04","AM",NA,"CM","F","HLF",1,NA,NA,NA,0,NA,FALSE,NA,NA,NA,NA,NA,NA,"14m bf 1/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13364
2006,"2006-08-04","AM",NA,"CM","F","NST",1,NA,NA,NA,0,"NTRI06165",FALSE,NA,NA,NA,NA,NA,NA,"165m bf 2/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13364
2006,"2006-08-04","PM2",NA,"CM","F","HLF",9,NA,NA,NA,0,NA,FALSE,NA,NA,NA,NA,NA,NA,"turtle seen returning to sea.",NA,NA,"02:20:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13364
2006,"2006-08-04","PM2",NA,"CM","F","HLF",8,NA,NA,NA,0,NA,FALSE,NA,NA,NA,NA,NA,NA,"135m bf 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13364
2006,"2006-08-04","PM2",NA,"CM","F","NST",6,"O",223351,1173176,0,"NTRI06166",FALSE,NA,NA,NA,NA,NA,NA,"60m bf 6/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13364
2006,"2006-08-04","PM2",NA,"CM","F","NST",1,"V",223717,1172267,0,"CP06034",FALSE,"W",NA,NA,NA,NA,NA,"11m bf 1/8","REX","Digging body pit","00:20:00","06-0080","CP0100","CP0099","95928","95929",1,0,1,0,"James","James","95928 & 95929 removed and recovered.",104,103.9,104,103.97,NA,93,92.5,92.7,92.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mcm
. 4 - barnacles",101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13364
2006,"2006-08-04","PM1",NA,"CM","F","NST",3,"O",223610,1172556,0,"CP06038",FALSE,"NE",NA,NA,NA,NA,NA,"133m bf 3/8","REC","Digging body pit","23:55:00","06-0079","CP0109","CP0110",NA,NA,0,0,0,0,"Susie","Susie",NA,97.5,97.7,97.4,97.53,NA,87.3,87.4,87.4,87.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mcm",127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13364
2006,"2006-08-04","PM1",NA,"CM","F","HLF",9,NA,NA,NA,0,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13364
2006,"2006-08-04","PM1",NA,"CM","F","NST",3,NA,NA,NA,0,"NTRI06167",FALSE,NA,NA,NA,NA,NA,NA,"60m bf 3/8; turtle seen surrouded by poachers.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13364
2006,"2006-08-04","PM1",NA,"CM","F","NST",1,"B",223738,1172239,0,"CP06032",FALSE,"NW",NA,NA,NA,NA,NA,NA,"REN","Oviposition","21:00:00","06-0041","CP0020","CP0021",NA,NA,0,0,0,0,NA,NA,NA,103,102.7,102.9,102.87,NA,91.8,91.6,91.7,91.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mcm
. 5 - barnacles",111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13364
2006,"2006-08-04","PM2",NA,"CM","F","HLF",9,NA,NA,NA,0,NA,FALSE,NA,NA,NA,NA,NA,NA,"155m bf 1 1/8. dug egg chamber but left to the sea very quickly.","REM",NA,"02:30:00","06-0046","CP0037","CP0038",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13364
2006,"2006-08-05","PM1",NA,"CM","F","NST",4,"O",223566,1172686,NA,"CP06039",FALSE,"S",NA,NA,NA,NA,NA,NA,"REC","Digging body pit","22:10:00","06-0081","CP0111","CP0112",NA,NA,0,0,0,0,"Susie","Susie",NA,99.2,99.2,99.2,99.2,NA,92.8,92.5,93,92.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mcm
. 5 - barnacles",120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13365
2006,"2006-08-05","AM",NA,"CM","F","NST",8,NA,NA,NA,NA,"NTRI06168",FALSE,NA,NA,NA,NA,NA,NA,"60m bf 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13365
2006,"2006-08-05","PM2",NA,"CM","F","HLF",3,"O",NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"attempted body pits for 5 - 6 times.","REX","Selecting nest site","00:30:00","06-0083","92894","92895",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13365
2006,"2006-08-05","PM2",NA,"CM","F","HLF",8,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"190m bf 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13365
2006,"2006-08-05","AM",NA,"CM","F","HLF",14,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"120m bf 1 6/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13365
2006,"2006-08-05","AM",NA,"CM","F","HLF",4,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"85m bf 4/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13365
2006,"2006-08-05","PM2",NA,"CM","F","NST",6,"V",223360,1173176,NA,"CP06037",FALSE,"S",NA,NA,NA,NA,NA,"107m bf 6/8","REM","Digging body pit","04:05:00","06-0083","CP0125","92895","92894",NA,1,0,0,0,"James",NA,"92894 was tagged backward.
. cp0124 applied and removed.",102.3,102.2,102.1,102.2,NA,91.2,91.1,91.1,91.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mcm
. 3 5 7 - barnacles
. 6 - notch",133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13365
2006,"2006-08-05","PM2",NA,"CM","F","HLF",8,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"18m bf 1 5/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13365
2006,"2006-08-05","PM1",NA,"CM","F","HLF",8,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"158m bf 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13365
2006,"2006-08-05","PM2",NA,"CM","F","NST",7,"B",223243,1173411,NA,"CP06036",FALSE,"S",NA,NA,NA,NA,NA,"9m bf 7/8","REC","Oviposition","03:28:00","06-0082","CP0122","CP0123",NA,NA,0,0,0,0,"James","James","cp0119 cp0120 cp0121 - applied and removed",105.2,105.3,105,105.17,NA,91.9,91.7,91.9,91.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mcm
. 6 8 - barnacles",87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13365
2006,"2006-08-06","AM",NA,"CM","F","HLF",13,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"110m bf 1 5/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13366
2006,"2006-08-06","AM",NA,"CM","F","NST",10,NA,NA,NA,NA,"NTRI06169",FALSE,NA,NA,NA,NA,NA,NA,"155m bf 1 2/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13366
2006,"2006-08-06","AM",NA,"CM","F","NST",11,NA,NA,NA,NA,"NTRI06170",FALSE,NA,NA,NA,NA,NA,NA,"162m bf 1 3/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13366
2006,"2006-08-06","AM",NA,"CM","F","HLF",3,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"65m bf 3/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13366
2006,"2006-08-06","PM1",NA,"CM","F","HLF",8,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"65m bf 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13366
2006,"2006-08-06","PM1",NA,"CM","F","HLF",2,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"157m bf 2/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13366
2006,"2006-08-06","PM1",NA,"CM","F","NST",6,NA,223389,1173090,NA,"NTRI06171",FALSE,NA,NA,NA,NA,NA,NA,"135m bf 6/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13366
2006,"2006-08-06","PM1",NA,"CM","F","HLF",3,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"90m bf 3/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13366
2006,"2006-08-06","AM",NA,"CM","F","HLF",14,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"140m bf 1 6/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13366
2006,"2006-08-06","PM1",NA,"CM","F","HLF",7,NA,NA,NA,0,NA,FALSE,NA,NA,NA,NA,NA,NA,"160m bf 7/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13366
2006,"2006-08-07","AM",NA,"CM","F","HLF",3,NA,NA,NA,0,NA,FALSE,NA,NA,NA,NA,NA,NA,"25m bf 3/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13367
2006,"2006-08-07","AM",NA,"CM","F","NST",9,NA,NA,NA,0,"NTRI06172",FALSE,NA,NA,NA,NA,NA,NA,"197m bf 1 1/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13367
2006,"2006-08-07","AM",NA,"CM","F","HLF",8,NA,NA,NA,0,NA,FALSE,NA,NA,NA,NA,NA,NA,"25m bf 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13367
2006,"2006-08-07","AM",NA,"CM","F","NST",4,NA,NA,NA,0,"NTRI06173",FALSE,NA,NA,NA,NA,NA,NA,"12.5m bf 4/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13367
2006,"2006-08-07","AM",NA,"CM","F","NST",3,NA,NA,NA,0,"NTRI06174",FALSE,NA,NA,NA,NA,NA,NA,"70m bf 3/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13367
2006,"2006-08-07","AM",NA,"CM","F","HLF",3,NA,NA,NA,0,NA,FALSE,NA,NA,NA,NA,NA,NA,"75m bf 3/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13367
2006,"2006-08-07","AM",NA,"CM","F","HLF",3,NA,NA,NA,0,NA,FALSE,NA,NA,NA,NA,NA,NA,"164m bf 3/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13367
2006,"2006-08-07","AM",NA,"CM","F","HLF",3,NA,NA,NA,0,NA,FALSE,NA,NA,NA,NA,NA,NA,"195m bf 3/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13367
2006,"2006-08-07","AM",NA,"CM","F","HLF",2,NA,NA,NA,0,NA,FALSE,NA,NA,NA,NA,NA,NA,"10m bf 2/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13367
2006,"2006-08-07","AM",NA,"CM","F","HLF",2,NA,NA,NA,0,NA,FALSE,NA,NA,NA,NA,NA,NA,"42m bf 2/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13367
2006,"2006-08-07","AM",NA,"CM","F","HLF",2,NA,NA,NA,0,NA,FALSE,NA,NA,NA,NA,NA,NA,"60m bf 2/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13367
2006,"2006-08-07","PM1",NA,"CM","F","HLF",9,NA,NA,NA,0,NA,FALSE,NA,NA,NA,NA,NA,NA,"40m bf 1 1/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13367
2006,"2006-08-07","PM1",NA,"CM","F","NST",14,"O",222727,1174663,0,"CP06040",FALSE,NA,NA,NA,NA,NA,NA,NA,"REN","Selecting nest site","00:05:00","06-0059","CP0075","CP0076",NA,NA,0,0,0,0,NA,NA,NA,110.6,110.5,110.5,110.53,NA,96.1,96,96.1,96.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mcm
. 1 2 8 - barnacles",78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13367
2006,"2006-08-07","PM1",NA,"CM","F","HLF",15,NA,NA,NA,0,NA,FALSE,NA,NA,NA,NA,NA,NA,"170m bf 1 7/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13367
2006,"2006-08-07","PM1",NA,"CM","F","NST",14,"O",222742,1174642,0,"NTRI06175",FALSE,"N",NA,NA,NA,NA,NA,"60m bf 1 6/8","REC","Disguising nest","23:01:00","06-0084","CP0117","CP0118",NA,NA,0,0,0,0,"Frederik","Frederik",NA,103.3,103.4,103.2,103.3,NA,89.1,89.2,88.5,88.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 - barnacles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13367
2006,"2006-08-07","PM1",NA,"CM","F","NST",11,"O",223005,1174003,0,"NTRI06176",FALSE,NA,NA,NA,NA,NA,NA,NA,"REC","Disguising nest","22:40:00","06-0086","CP0115","CP0116",NA,NA,0,0,0,0,"Lydia","Lydia",NA,109.5,108.9,108.9,109.1,NA,102.1,102.4,102.1,102.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mcm
. 1 - barnacles
. 2 - wound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13367
