year,date_yyyy.mm.dd,survey,team,species,sex,activity_type,km_marker,beach_zone,gpse,gpsn,gps_accuracy_m,nest_id,egg_chamber_triangulated,direction_nesting,north_m,centre_m,south_m,htl_m,triangulated_by,activity_comments,record_type,encounter_activity,encounter_time_hh.mm.ss,turtle_id,right_tag,left_tag,removed_right_tag,removed_left_tag,right_oth_y_n,right_otn_y_n,left_oth_y_n,left_otn_y_n,right_tagger,left_tagger,tagging_comments,ccl_min1_cm,ccl_min2_cm,ccl_min3_cm,ccl_min_avg_cm,ccl_min_measured_by,ccw_max1_cm,ccw_max2_cm,ccw_max3_cm,ccw_max_avg_cm,ccw_max_measured_by,x1,x2,x3,x4,x5,x6,x7,x8,caudal_projection_complete,fibropapillomas,body_check_comments,number_yolked_eggs,number_yolkless_eggs,number_total_eggs,eggs_counted_by,egg_depth_cm,nest_depth_cm,relocated_km_marker,relocated_beach_zone,relocated_north_m,relocated_centre_m,relocated_south_m,relocated_htl_m,relocated_chamber_depth_cm,relocated_chamber_width_cm,relocated_gpse,relocated_gpsn,relocated_comments,data_comments,julian_time
2008,2008-09-06,PM2,,CM,F,HLF,18,,222460,1175419,3,,FALSE,,,,,,,NA,,,03:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14128
2008,2008-09-06,PM2,,CM,F,NST,14,B,222754,1174599,3,NTRI08271,FALSE,,,,,,,NA,,,02:18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14128
2008,2008-09-06,AM,,CM,F,HLF,24,,222027,1176504,3,,FALSE,,,,,,,abandoned egg chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14128
2008,2008-09-06,AM,,CM,F,HLF,23,,222108,1176301,3,,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14128
2008,2008-09-06,AM,,CM,F,HLF,22,,222191,1176091,3,,FALSE,,,,,,,abandoned egg chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14128
2008,2008-09-06,PM2,,CM,F,HLF,6,,223405,1173139,3,,FALSE,,,,,,,NA,,,04:22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14128
2008,2008-09-06,PM2,,CM,F,HLF,14,,222749,1174703,3,,FALSE,,,,,,,NA,,,02:24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14128
2008,2008-09-06,PM1,,CM,F,NST,15,O,222662,1174836,3,NTRI08272,FALSE,,,,,,,otn on r flipper,,Disguising nest,01:36:00,,,,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14128
2008,2008-09-06,PM1,,CM,F,NST,16,B,222557,1175104,3,NTRI08273,FALSE,,,,,,,NA,,Disguising nest,23:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14128
2008,2008-09-06,PM1,,CM,F,HLF,16,,222615,1175042,3,,FALSE,,,,,,,no tags,,Covering egg chamber,23:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14128
2008,2008-09-06,PM1,,CM,F,NST,12,O,222918,1174241,3,NTRI08274,FALSE,E,,,,,,no tags,,Covering egg chamber,22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14128
2008,2008-09-06,PM1,,CM,F,HLF,16,,222633,1175012,3,,FALSE,,,,,,,NA,,,22:54:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14128
2008,2008-09-06,PM1,,CM,F,HLF,4,,223563,1172750,3,,FALSE,,,,,,,next to old nest (poached),,,21:09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14128
2008,2008-09-06,PM1,,CM,F,HLF,15,,222662,1174925,3,,FALSE,,,,,,,NA,,,22:52:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14128
2008,2008-09-06,PM1,,CM,F,HLF,11,,223032,1174021,3,,FALSE,,,,,,,NA,,,21:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14128
2008,2008-09-06,PM1,,CM,F,HLF,5,,223486,1172945,3,,FALSE,,,,,,,NA,,,21:31:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14128
2008,2008-09-06,PM1,,CM,F,HLF,5,,223479,1172893,3,,FALSE,,,,,,,tracks marked with a line and curves. looked old,,,21:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14128
2008,2008-09-06,PM1,,CM,F,HLF,4,,223536,1172828,3,,FALSE,,,,,,,NA,,,21:18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14128
2008,2008-09-07,PM1,,CM,F,NST,4,B,223539,1172732,3,CP08095,TRUE,W,12.85,9.85,5.35,24.28,AP,NA,REC,Digging body pit,22:25:00,08-0096,CP0755,CP0756,,,0,0,0,0,JW,JW,,103.3,103,103,103.1,AP,89.5,89.4,89.2,89.37,AP,,,,,,,,,,,6- missing rear left flipper 5- barnacles 4-chunk missing,123,0,123,OC,33,,,,,,,,,,,,,,14129
2008,2008-09-07,AM,,CM,F,HLF,9,,223080,1173923,3,,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14129
2008,2008-09-07,AM,,CM,F,HLF,24,,222019,1176535,3,,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14129
2008,2008-09-07,AM,,CM,F,NST,23,O,222036,1176412,3,NTRI08275,FALSE,,,,,,,next to mm 2 7/8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14129
2008,2008-09-07,AM,,CM,F,NST,22,B,222155,1176076,3,NTRI08276,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14129
2008,2008-09-07,AM,,CM,F,NST,22,B,222193,1175977,3,NTRI08277,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14129
2008,2008-09-07,AM,,CM,F,HLF,19,,222358,1175662,3,,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14129
2008,2008-09-07,AM,,CM,F,HLF,16,,222626,1174996,3,,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14129
2008,2008-09-07,PM1,,CM,F,HLF,8,,223202,1173550,3,,FALSE,,,,,,,NA,,,01:36:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14129
2008,2008-09-07,PM1,,CM,F,HLF,5,,223411,1173133,3,,FALSE,,,,,,,NA,,,01:28:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14129
2008,2008-09-07,PM1,,CM,F,HLF,4,,223492,1172945,3,,FALSE,,,,,,,NA,,,01:24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14129
2008,2008-09-07,PM1,,CM,F,HLF,4,,223503,1172868,3,,FALSE,,,,,,,NA,,,01:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14129
2008,2008-09-07,AM,,CM,F,HLF,15,,222680,1174870,3,,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14129
2008,2008-09-08,PM1,,CM,F,NST,8,O,223165,1173596,3,CP08097,TRUE,NW,8.67,12.12,8.26,20.91,LW,NA. inbetween mile marker 1 and mile 1 house. used mile marker 1 as nothern triangulation marker.,REN,Digging egg chamber,01:40:00,08-0063,CP0703,CP0704,,,0,0,0,0,,,right tag slightly imbeded,101.7,101.4,101.7,101.6,BM,92.9,92.7,92.7,92.77,BM,,,,,,,,,,,4357 - barnacles,88,1,89,JR,42,,,,,,,,,,,,,,14130
2008,2008-09-08,PM1,,CM,F,HLF,13,,222892,1174333,3,,FALSE,,,,,,,NA,,,22:43:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14130
2008,2008-09-08,PM1,,CM,F,HLF,7,,223318,1173306,3,,FALSE,,,,,,,NA,,,22:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14130
2008,2008-09-08,PM1,,CM,F,HLF,13,,222814,1174549,3,,FALSE,,,,,,,NA,,,22:53:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14130
2008,2008-09-08,PM1,,CM,F,HLF,14,,222761,1174660,3,,FALSE,,,,,,,NA,,,22:59:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14130
2008,2008-09-08,AM,,CM,F,HLF,12,,222910,1174290,3,,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14130
2008,2008-09-08,AM,,CM,F,NST,24,O,221952,1176551,3,NTRI08278,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14130
2008,2008-09-08,AM,,CM,F,HLF,24,,222033,1176492,3,,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14130
2008,2008-09-08,AM,,CM,F,HLF,24,,222051,1176458,3,,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14130
2008,2008-09-08,AM,,CM,F,HLF,23,,222069,1176393,3,,FALSE,,,,,,,attempted to nest in old nest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14130
2008,2008-09-08,AM,,CM,F,NST,22,O,222101,1176233,3,NTRI08279,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14130
2008,2008-09-08,AM,,CM,F,NST,22,V,222143,1176110,3,NTRI08280,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14130
2008,2008-09-08,PM1,,CM,F,HLF,13,,222871,1174419,3,,FALSE,,,,,,,NA,,,22:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14130
2008,2008-09-08,AM,,CM,F,HLF,13,,222871,1174401,3,,FALSE,,,,,,,2 attempted nests one abandoned egg chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14130
2008,2008-09-08,PM1,,CM,F,HLF,5,,223488,1172902,3,,FALSE,,,,,,,NA,,,03:03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14130
2008,2008-09-08,PM1,,CM,F,HLF,11,,222951,1174120,3,,FALSE,,,,,,,abandoned egg chamber,,,01:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14130
2008,2008-09-08,PM1,,CM,F,HLF,13,,222791,1174611,3,,FALSE,,,,,,,NA,,,01:14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14130
2008,2008-09-08,PM1,,CM,F,HLF,14,,222709,1174725,3,,FALSE,,,,,,,abandoned egg chamber,,,01:08:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14130
2008,2008-09-08,PM1,,CM,F,HLF,17,,222516,1175249,3,,FALSE,,,,,,,NA,,,00:58:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14130
2008,2008-09-08,PM1,,CM,F,HLF,18,,222433,1175493,3,,FALSE,,,,,,,NA,,,23:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14130
2008,2008-09-08,PM1,,CM,F,HLF,14,,222757,1174663,3,,FALSE,,,,,,,mc to check,,,23:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14130
2008,2008-09-08,AM,,CM,F,NST,17,O,222504,1175225,3,NTRI08281,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14130
2008,2008-09-08,PM1,,CM,F,NST,22,B,222202,1175965,3,NTRI08282,FALSE,,,,,,,NA,REX,Disguising nest,23:23:00,08-0097,102346,102347,,,0,0,0,0,,,,105.4,105.3,105.3,105.33,LW,97.6,97.9,97.9,97.8,LW,,,,,,,,,,,"1357 - barnacles. 7 - mating claw marks. part of left back carapace missing.",,,,,,,,,,,,,,,,,,,14130
2008,2008-09-08,PM1,,CM,F,NST,3,O,223616,1172523,3,NTRI08283,FALSE,,,,,,,abandoned egg chamber near nest,REN,Disguising nest,03:18:00,08-0083,CP0718,CP0720,,,0,0,0,0,,,,101.5,101.4,101.3,101.4,JR,92.6,92.4,92.7,92.57,JR,,,,,,,,,,,"37 - mating claw marks. 15 - barnacles",,,,,,,,,,,,,,,,,,,14130
2008,2008-09-08,PM1,,CM,F,NST,22,B,222116,1176166,3,NTRI08284,FALSE,SW,,,,,,NA,REN,Disguising nest,22:36:00,08-0085,CP0721,CP0722,,,0,0,0,0,,,,101.3,101.4,101.4,101.37,JR,93.6,93.4,93.4,93.47,JR,,,,,,,,,,,"46 - bite marks. 1 - barnacles",,,,,,,,,,,,,,,,,,,14130
2008,2008-09-09,PM1,,CM,F,NST,8,V,223210,1173503,3,CP08101,TRUE,W,2.47,2.44,11.24,31.28,VT,"NA. nc both small palms right on beach. s tall palm on second row of trees",REC,Digging egg chamber,22:33:00,08-0098,CP0757,CP0758,,,0,0,0,0,RP,RP,,98.5,98.4,98.4,98.43,VT,88.3,88.1,88,88.13,VT,,,,,,,,,,,"barnacles 48. mcm 7",108,0,108,BJ,25,,,,,,,,,,,,,,14131
2008,2008-09-09,AM,,CM,F,NST,23,O,222062,1176317,3,NTRI08285,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14131
2008,2008-09-09,AM,,CM,F,NST,23,B,222059,1176320,3,NTRI08286,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14131
2008,2008-09-09,PM1,,CM,F,HLF,8,,223208,1173580,3,,FALSE,,,,,,,NA,,,00:48:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14131
2008,2008-09-09,PM1,,CM,F,HLF,6,,223402,1173136,3,,FALSE,,,,,,,NA,,,22:23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14131
2008,2008-09-09,AM,,CM,F,NST,20,V,222316,1175672,3,NTRI08287,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14131
2008,2008-09-09,AM,,CM,F,HLF,20,,222284,1175860,3,,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14131
2008,2008-09-09,AM,,CM,F,HLF,4,,223548,1172784,3,,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14131
2008,2008-09-09,AM,,CM,,HLF,25,,221977,1176649,3,,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14131
2008,2008-09-09,AM,,CM,F,HLF,24,,222009,1176520,3,,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14131
2008,2008-09-09,AM,,CM,F,NST,24,V,221991,1176480,3,NTRI08288,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14131
2008,2008-09-09,AM,,CM,F,NST,22,B,222155,1176079,3,NTRI08289,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14131
2008,2008-09-10,PM1,,CM,F,HLF,24,,222001,1176569,3,,FALSE,,,,,,,large hlf,,,23:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14132
2008,2008-09-10,PM1,,CM,F,HLF,3,,223647,1172556,3,,FALSE,,,,,,,NA,,,04:27:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14132
2008,2008-09-10,PM1,,CM,F,HLF,5,,223489,1172948,3,,FALSE,,,,,,,NA,,,04:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14132
2008,2008-09-10,PM1,,CM,F,HLF,5,,223477,1172969,3,,FALSE,,,,,,,NA,,,04:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original easting coordinate (83137.7/257232) wrong and plotted out in ocean. likely a typo and corrected to 833137.7/223477 which plotted onto the transect so correction retained.,14132
2008,2008-09-10,PM1,,CM,F,HLF,21,,222245,1175949,3,,FALSE,,,,,,,3 attempted nests,,,01:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14132
2008,2008-09-10,PM1,,CM,F,HLF,22,,222182,1176107,3,,FALSE,,,,,,,NA,,,01:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14132
2008,2008-09-10,PM1,,CM,F,HLF,25,,221920,1176794,3,,FALSE,,,,,,,NA,,,23:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14132
2008,2008-09-10,PM1,,CM,F,HLF,21,,222239,1175946,3,,FALSE,,,,,,,NA,,,23:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14132
2008,2008-09-10,PM1,,CM,F,HLF,10,,223089,1173889,3,,FALSE,,,,,,,hlf below htl,,,22:37:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14132
2008,2008-09-10,AM,,CM,,HAT,23,,222069,1176323,3,,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14132
2008,2008-09-10,PM1,,CM,F,NST,17,,222521,1175185,3,NTRI08290,FALSE,,,,,,,NA,,,02:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14132
2008,2008-09-10,PM1,,CM,F,HLF,25,,221920,1176794,3,,FALSE,,,,,,,NA,,,23:52:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14132
2008,2008-09-10,AM,,DC,,HAT,12,O,222918,1174234,3,,FALSE,,,,,,,1 track found going to sea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14132
2008,2008-09-10,PM1,,CM,F,NST,17,,222524,1175160,4,NTRI08291,FALSE,,,,,,,NA,REN,Disguising nest,02:28:00,08-0070,CP0699,CP0700,,,,,,,,,,96.5,96.2,96.3,96.33,MW,84.5,84.5,84.3,84.43,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14132
2008,2008-09-10,PM1,,CM,F,NST,8,O,223252,1173439,3,NTRI08292,FALSE,NE,,,,,,NA,REC,Disguising nest,03:15:00,08-0099,CP0761,CP0762,,,0,1,0,1,JW,JW,dnr cp0759 cp0760,110.9,111,110.8,110.9,AP,102.2,102,102.3,102.17,AP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14132
2008,2008-09-11,PM1,,CM,F,NST,6,B,223330,1173217,3,CP08103,TRUE,S,14.22,10.74,8.57,28,BYJ,NA. n tree is very curved banana like.,REC,Emerging from sea,21:47:00,08-0100,CP0763,CP0764,,,0,0,0,0,JW,JW,,85.5,85.5,85.5,85.5,BJ,74.5,74.5,74.5,74.5,BJ,,,,,,,,,,,"14568- barnacles. 7- mcm",33,11,44,BJ,32,,,,,,,,,,,,,,14133
2008,2008-09-11,PM1,,EI,F,NST,10,B,223025,1173935,3,NTRI08293,FALSE,,,,,,,NA,,,00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14133
2008,2008-09-11,PM1,,CM,F,HLF,10,,223098,1173864,3,,FALSE,,,,,,,NA,,,23:52:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14133
2008,2008-09-11,PM1,,CM,F,HLF,9,,223125,1173796,3,,FALSE,,,,,,,NA,,,23:49:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14133
2008,2008-09-11,PM1,,CM,F,HLF,9,,223154,1173728,3,,FALSE,,,,,,,NA,,,23:47:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14133
2008,2008-09-11,PM1,,EI,F,HLF,16,,222582,1175101,3,,FALSE,,,,,,,NA,,,00:48:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14133
2008,2008-09-11,PM2,,CM,F,NST,23,O,222101,1176236,3,NTRI08294,FALSE,,,,,,,NA,,,02:44:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14133
2008,2008-09-11,PM1,,CM,F,HLF,3,,223647,1172547,3,,FALSE,,,,,,,NA,,,21:19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14133
2008,2008-09-11,PM1,,CM,F,HLF,2,,223712,1172362,3,,FALSE,,,,,,,NA,,,21:16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14133
2008,2008-09-11,PM1,,CM,F,NST,7,B,223261,1173322,3,NTRI08295,FALSE,,,,,,,fpcavity poached,,,21:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14133
2008,2008-09-11,PM1,,CM,F,HLF,8,,223247,1173497,3,,FALSE,,,,,,,NA,,,23:42:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14133
2008,2008-09-11,PM1,,CM,F,HLF,12,,222904,1174318,3,,FALSE,,,,,,,NA,,,00:26:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14133
2008,2008-09-11,PM2,,CM,F,HLF,19,,222367,1175629,3,,FALSE,,,,,,,NA,,,02:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14133
2008,2008-09-11,PM2,,CM,F,NST,18,B,222423,1175419,3,NTRI08296,FALSE,,,,,,,NA,,,02:13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14133
2008,2008-09-11,PM2,,CM,F,HLF,16,,222585,1175101,3,,FALSE,,,,,,,NA,,,02:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14133
2008,2008-09-11,PM2,,CM,F,HLF,7,,223307,1173361,3,,FALSE,,,,,,,NA,,,01:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14133
2008,2008-09-11,PM2,,CM,F,HLF,5,,223450,1173016,3,,FALSE,,,,,,,disturbed sand around descending track. no drag marks.,,,00:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14133
2008,2008-09-11,PM2,,CM,F,HLF,2,,223688,1172454,3,,FALSE,,,,,,,NA,,,00:37:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14133
2008,2008-09-11,PM1,,CM,F,HLF,3,,223635,1172581,3,,FALSE,,,,,,,NA,,,21:22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14133
2008,2008-09-11,PM1,,CM,F,NST,13,,222784,1174537,3,NTRI08297,FALSE,,,,,,,gps changed by am,,,00:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14133
2008,2008-09-11,PM1,,CM,F,HLF,11,,222957,1174182,3,,FALSE,,,,,,,NA,,,00:22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14133
2008,2008-09-11,PM1,,CM,F,HLF,10,,223038,1173984,3,,FALSE,,,,,,,NA,,,00:16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14133
2008,2008-09-11,PM1,,CM,F,HLF,10,,223044,1173972,3,,FALSE,,,,,,,NA,,,00:14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14133
2008,2008-09-11,PM2,,CM,F,NST,24,O,222033,1176468,3,NTRI08298,FALSE,,,,,,,at htl,,,02:56:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14133
2008,2008-09-11,PM2,,CM,F,HLF,22,,222141,1176218,3,,FALSE,,,,,,,3 attempted egg chambers,,,02:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14133
2008,2008-09-11,PM2,,CM,F,HLF,11,,223026,1174031,3,,FALSE,,,,,,,NA,,,03:58:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14133
